snapshot_date,warehouse_id,product_id,on_hand_qty,allocated_qty
2025-09-07,WH01,SKU0662,373,65
2025-09-07,WH01,SKU0663,429,16
2025-09-07,WH01,SKU0664,170,13
2025-09-07,WH01,SKU0665,42,3
2025-09-07,WH01,SKU0666,1608,81
2025-09-07,WH01,SKU0667,256,8
2025-09-07,WH01,SKU0668,196,12
2025-09-07,WH01,SKU0669,863,27
2025-09-07,WH01,SKU0670,46,2
2025-09-07,WH01,SKU0671,732,45
2025-09-07,WH01,SKU0672,153,24
2025-09-07,WH01,SKU0673,502,25
2025-09-07,WH01,SKU0674,464,31
2025-09-07,WH01,SKU0675,134,18
2025-09-07,WH01,SKU0676,83,10
2025-09-07,WH01,SKU0677,237,11
2025-09-07,WH01,SKU0678,172,4
2025-09-07,WH01,SKU0679,735,31
2025-09-07,WH01,SKU0680,481,30
2025-09-07,WH01,SKU0681,947,49
2025-09-07,WH01,SKU0682,486,29
2025-09-07,WH01,SKU0683,225,36
2025-09-07,WH01,SKU0684,128,14
2025-09-07,WH01,SKU0685,122,9
2025-09-07,WH01,SKU0686,383,31
2025-09-07,WH01,SKU0687,80,8
2025-09-07,WH01,SKU0688,149,28
2025-09-07,WH01,SKU0689,111,5
2025-09-07,WH01,SKU0690,302,7
2025-09-07,WH01,SKU0691,317,26
2025-09-07,WH01,SKU0692,221,34
2025-09-07,WH01,SKU0693,34,11
2025-09-07,WH01,SKU0694,618,35
2025-09-07,WH01,SKU0695,184,7
2025-09-07,WH01,SKU0696,396,12
2025-09-07,WH01,SKU0697,734,54
2025-09-07,WH01,SKU0698,470,28
2025-09-07,WH01,SKU0699,737,23
2025-09-07,WH01,SKU0700,639,72
2025-09-07,WH01,SKU0701,110,9
2025-09-07,WH01,SKU0702,118,10
2025-09-07,WH01,SKU0703,69,6
2025-09-07,WH01,SKU0704,87,15
2025-09-07,WH01,SKU0705,22,3
2025-09-07,WH01,SKU0706,461,11
2025-09-07,WH01,SKU0707,235,10
2025-09-07,WH01,SKU0708,415,29
2025-09-07,WH01,SKU0709,472,18
2025-09-07,WH01,SKU0710,37,6
2025-09-07,WH01,SKU0711,479,29
2025-09-07,WH01,SKU0712,153,40
2025-09-07,WH01,SKU0713,188,11
2025-09-07,WH01,SKU0714,194,13
2025-09-07,WH01,SKU0715,19,1
2025-09-07,WH01,SKU0716,73,7
2025-09-07,WH01,SKU0717,316,9
2025-09-07,WH01,SKU0718,149,13
2025-09-07,WH01,SKU0719,43,7
2025-09-07,WH01,SKU0720,57,15
2025-09-07,WH01,SKU0721,112,3
2025-09-07,WH01,SKU0722,220,22
2025-09-07,WH01,SKU0723,191,21
2025-09-07,WH01,SKU0724,341,33
2025-09-07,WH01,SKU0725,84,16
2025-09-07,WH01,SKU0726,46,6
2025-09-07,WH01,SKU0727,67,11
2025-09-07,WH01,SKU0728,181,14
2025-09-07,WH01,SKU0729,73,8
2025-09-07,WH01,SKU0730,544,19
2025-09-07,WH01,SKU0731,590,46
2025-09-07,WH01,SKU0732,360,30
2025-09-07,WH01,SKU0733,100,13
2025-09-07,WH01,SKU0734,803,26
2025-09-07,WH01,SKU0735,281,20
2025-09-07,WH01,SKU0736,89,9
2025-09-07,WH01,SKU0737,460,27
2025-09-07,WH01,SKU0738,228,17
2025-09-07,WH01,SKU0739,45,3
2025-09-07,WH01,SKU0740,153,26
2025-09-07,WH01,SKU0741,197,20
2025-09-07,WH01,SKU0742,282,7
2025-09-07,WH01,SKU0743,304,21
2025-09-07,WH01,SKU0744,47,8
2025-09-07,WH01,SKU0745,345,28
2025-09-07,WH01,SKU0746,203,13
2025-09-07,WH01,SKU0747,159,16
2025-09-07,WH01,SKU0748,220,32
2025-09-07,WH01,SKU0749,137,5
2025-09-07,WH01,SKU0750,151,4
2025-09-07,WH01,SKU0751,21,3
2025-09-07,WH01,SKU0752,226,14
2025-09-07,WH01,SKU0753,89,3
2025-09-07,WH01,SKU0754,61,12
2025-09-07,WH01,SKU0755,355,23
2025-09-07,WH01,SKU0756,313,28
2025-09-07,WH01,SKU0757,159,5
2025-09-07,WH01,SKU0758,230,20
2025-09-07,WH01,SKU0759,661,83
2025-09-07,WH01,SKU0760,1094,82
2025-09-07,WH01,SKU0761,634,36
2025-09-07,WH01,SKU0762,293,15
2025-09-07,WH01,SKU0763,81,6
2025-09-07,WH01,SKU0764,395,24
2025-09-07,WH01,SKU0765,315,13
2025-09-07,WH01,SKU0766,169,27
2025-09-07,WH01,SKU0767,93,4
2025-09-07,WH01,SKU0768,422,15
2025-09-07,WH01,SKU0769,237,19
2025-09-07,WH01,SKU0770,428,24
2025-09-07,WH01,SKU0771,707,23
2025-09-07,WH01,SKU0772,79,5
2025-09-07,WH01,SKU0773,74,3
2025-09-07,WH01,SKU0774,3130,46
2025-09-07,WH01,SKU0775,2106,166
2025-09-07,WH01,SKU0776,129,24
2025-09-07,WH01,SKU0777,32,4
2025-09-07,WH01,SKU0778,220,6
2025-09-07,WH01,SKU0779,197,25
2025-09-07,WH01,SKU0780,443,53
2025-09-07,WH01,SKU0781,128,2
2025-09-07,WH01,SKU0782,100,9
2025-09-07,WH01,SKU0783,380,25
2025-09-07,WH01,SKU0784,508,35
2025-09-07,WH01,SKU0785,44,8
2025-09-07,WH01,SKU0786,39,3
2025-09-07,WH01,SKU0787,777,27
2025-09-07,WH01,SKU0788,1383,38
2025-09-07,WH01,SKU0789,139,9
2025-09-07,WH01,SKU0790,145,31
2025-09-07,WH01,SKU0791,243,14
2025-09-07,WH01,SKU0792,112,10
2025-09-07,WH01,SKU0793,2245,34
2025-09-07,WH01,SKU0794,578,25
2025-09-07,WH01,SKU0795,407,23
2025-09-07,WH01,SKU0796,561,67
2025-09-07,WH01,SKU0797,94,6
2025-09-07,WH01,SKU0798,157,11
2025-09-07,WH01,SKU0799,71,13
2025-09-07,WH01,SKU0800,298,14
2025-09-07,WH01,SKU0801,489,35
2025-09-07,WH01,SKU0802,502,10
2025-09-07,WH01,SKU0803,113,4
2025-09-07,WH01,SKU0804,289,19
2025-09-07,WH01,SKU0805,155,15
2025-09-07,WH01,SKU0806,851,28
2025-09-07,WH01,SKU0807,210,23
2025-09-07,WH01,SKU0808,188,23
2025-09-07,WH01,SKU0809,359,21
2025-09-07,WH01,SKU0810,92,15
2025-09-07,WH01,SKU0811,127,7
2025-09-07,WH01,SKU0812,189,24
2025-09-07,WH01,SKU0813,114,8
2025-09-07,WH01,SKU0814,1449,66
2025-09-07,WH01,SKU0815,1515,48
2025-09-07,WH01,SKU0816,122,22
2025-09-07,WH01,SKU0817,1356,21
2025-09-07,WH01,SKU0818,210,16
2025-09-07,WH01,SKU0819,94,7
2025-09-07,WH01,SKU0820,78,6
2025-09-07,WH01,SKU0821,206,18
2025-09-07,WH01,SKU0822,168,17
2025-09-07,WH01,SKU0823,136,21
2025-09-07,WH01,SKU0824,400,28
2025-09-07,WH01,SKU0825,153,12
2025-09-07,WH01,SKU0826,110,6
2025-09-07,WH01,SKU0827,1270,58
2025-09-07,WH01,SKU0828,589,44
2025-09-07,WH01,SKU0829,176,12
2025-09-07,WH01,SKU0830,107,18
2025-09-07,WH01,SKU0831,116,12
2025-09-07,WH01,SKU0832,226,27
2025-09-07,WH01,SKU0833,539,33
2025-09-07,WH01,SKU0834,1094,150
2025-09-07,WH01,SKU0835,158,14
2025-09-07,WH01,SKU0836,441,36
2025-09-07,WH01,SKU0837,37,4
2025-09-07,WH01,SKU0838,249,6
2025-09-07,WH01,SKU0839,594,39
2025-09-07,WH01,SKU0840,220,23
2025-09-07,WH01,SKU0841,5,0
2025-09-07,WH01,SKU0842,328,32
2025-09-07,WH01,SKU0843,335,101
2025-09-07,WH01,SKU0844,25,1
2025-09-07,WH01,SKU0845,2153,59
2025-09-07,WH01,SKU0846,20,3
2025-09-07,WH01,SKU0847,859,37
2025-09-07,WH01,SKU0848,240,14
2025-09-07,WH01,SKU0849,21,4
2025-09-07,WH01,SKU0850,401,23
2025-09-07,WH01,SKU0851,214,52
2025-09-07,WH01,SKU0852,517,25
2025-09-07,WH01,SKU0853,375,29
2025-09-07,WH01,SKU0854,215,7
2025-09-07,WH01,SKU0855,118,3
2025-09-07,WH01,SKU0856,709,28
2025-09-07,WH01,SKU0857,588,78
2025-09-07,WH01,SKU0858,811,52
2025-09-07,WH01,SKU0859,26,2
2025-09-07,WH01,SKU0860,49,4
2025-09-07,WH01,SKU0861,148,6
2025-09-07,WH01,SKU0862,54,3
2025-09-07,WH01,SKU0863,539,12
2025-09-07,WH01,SKU0864,268,17
2025-09-07,WH01,SKU0865,73,4
2025-09-07,WH01,SKU0866,275,28
2025-09-07,WH01,SKU0867,681,25
2025-09-07,WH01,SKU0868,124,11
2025-09-07,WH01,SKU0869,160,14
2025-09-07,WH01,SKU0870,38,4
2025-09-07,WH01,SKU0871,312,13
2025-09-07,WH01,SKU0872,316,14
2025-09-07,WH01,SKU0873,473,26
2025-09-07,WH01,SKU0874,495,20
2025-09-07,WH01,SKU0875,352,18
2025-09-07,WH01,SKU0876,95,13
2025-09-07,WH01,SKU0877,171,30
2025-09-07,WH01,SKU0878,315,32
2025-09-07,WH01,SKU0879,178,18
2025-09-07,WH01,SKU0880,426,21
2025-09-07,WH01,SKU0881,142,11
2025-09-07,WH01,SKU0882,110,10
2025-09-07,WH01,SKU0883,706,35
2025-09-07,WH01,SKU0884,47,6
2025-09-07,WH01,SKU0885,303,26
2025-09-07,WH01,SKU0886,719,18
2025-09-07,WH01,SKU0887,232,8
2025-09-07,WH01,SKU0888,204,18
2025-09-07,WH01,SKU0889,144,17
2025-09-07,WH01,SKU0890,42,1
2025-09-07,WH01,SKU0891,148,22
2025-09-07,WH01,SKU0892,341,18
2025-09-07,WH01,SKU0893,504,27
2025-09-07,WH01,SKU0894,116,9
2025-09-07,WH01,SKU0895,1154,80
2025-09-07,WH01,SKU0896,157,10
2025-09-07,WH01,SKU0897,118,3
2025-09-07,WH01,SKU0898,82,11
2025-09-07,WH01,SKU0899,42,2
2025-09-07,WH01,SKU0900,698,93
2025-09-07,WH01,SKU0901,1038,38
2025-09-07,WH01,SKU0902,219,22
2025-09-07,WH01,SKU0903,228,10
2025-09-07,WH01,SKU0904,1180,87
2025-09-07,WH01,SKU0905,101,17
2025-09-07,WH01,SKU0906,124,12
2025-09-07,WH01,SKU0907,812,60
2025-09-07,WH01,SKU0908,271,25
2025-09-07,WH01,SKU0909,1638,114
2025-09-07,WH01,SKU0910,126,22
2025-09-07,WH01,SKU0911,83,12
2025-09-07,WH01,SKU0912,193,5
2025-09-07,WH01,SKU0913,50,0
2025-09-07,WH01,SKU0914,267,15
2025-09-07,WH01,SKU0915,1312,42
2025-09-07,WH01,SKU0916,417,20
2025-09-07,WH01,SKU0917,179,16
2025-09-07,WH01,SKU0918,42,10
2025-09-07,WH01,SKU0919,313,20
2025-09-07,WH01,SKU0920,1242,41
2025-09-07,WH01,SKU0921,299,25
2025-09-07,WH01,SKU0922,144,27
2025-09-07,WH01,SKU0923,57,9
2025-09-07,WH01,SKU0924,150,31
2025-09-07,WH01,SKU0925,52,0
2025-09-07,WH01,SKU0926,527,15
2025-09-07,WH01,SKU0927,2185,167
2025-09-07,WH01,SKU0928,24,6
2025-09-07,WH01,SKU0929,343,8
2025-09-07,WH01,SKU0930,247,16
2025-09-07,WH01,SKU0931,212,13
2025-09-07,WH01,SKU0932,608,37
2025-09-07,WH01,SKU0933,332,18
2025-09-07,WH01,SKU0934,146,19
2025-09-07,WH01,SKU0935,170,38
2025-09-07,WH01,SKU0936,295,18
2025-09-07,WH01,SKU0937,14353,270
2025-09-07,WH01,SKU0938,443,18
2025-09-07,WH01,SKU0939,233,15
2025-09-07,WH01,SKU0940,33,3
2025-09-07,WH01,SKU0941,62,10
2025-09-07,WH01,SKU0942,414,54
2025-09-07,WH01,SKU0943,86,2
2025-09-07,WH01,SKU0944,17,2
2025-09-07,WH01,SKU0945,316,16
2025-09-07,WH01,SKU0946,866,46
2025-09-07,WH01,SKU0947,158,17
2025-09-07,WH01,SKU0948,240,12
2025-09-07,WH01,SKU0949,29,2
2025-09-07,WH01,SKU0950,581,22
2025-09-07,WH01,SKU0951,479,28
2025-09-07,WH01,SKU0952,38,6
2025-09-07,WH01,SKU0953,436,47
2025-09-07,WH01,SKU0954,986,29
2025-09-07,WH01,SKU0955,782,50
2025-09-07,WH01,SKU0956,632,28
2025-09-07,WH01,SKU0957,830,29
2025-09-07,WH01,SKU0958,656,31
2025-09-07,WH01,SKU0959,412,38
2025-09-07,WH01,SKU0960,54,6
2025-09-07,WH01,SKU0961,99,1
2025-09-07,WH01,SKU0962,72,3
2025-09-07,WH01,SKU0963,559,8
2025-09-07,WH01,SKU0964,174,17
2025-09-07,WH01,SKU0965,441,14
2025-09-07,WH01,SKU0966,337,41
2025-09-07,WH01,SKU0967,938,44
2025-09-07,WH01,SKU0968,92,8
2025-09-07,WH01,SKU0969,156,23
2025-09-07,WH01,SKU0970,58,14
2025-09-07,WH01,SKU0971,127,14
2025-09-07,WH01,SKU0972,365,13
2025-09-07,WH01,SKU0973,7,1
2025-09-07,WH01,SKU0974,2990,126
2025-09-07,WH01,SKU0975,418,23
2025-09-07,WH01,SKU0976,123,10
2025-09-07,WH01,SKU0977,863,99
2025-09-07,WH01,SKU0978,354,7
2025-09-07,WH01,SKU0979,367,22
2025-09-07,WH01,SKU0980,186,14
2025-09-07,WH01,SKU0981,1350,74
2025-09-07,WH01,SKU0982,247,21
2025-09-07,WH01,SKU0983,277,14
2025-09-07,WH01,SKU0984,1021,53
2025-09-07,WH01,SKU0985,289,28
2025-09-07,WH01,SKU0986,245,16
2025-09-07,WH01,SKU0987,312,45
2025-09-07,WH01,SKU0988,1479,172
2025-09-07,WH01,SKU0989,517,22
2025-09-07,WH01,SKU0990,181,15
2025-09-07,WH01,SKU0991,406,23
2025-09-07,WH01,SKU0992,315,42
2025-09-07,WH01,SKU0993,91,8
2025-09-07,WH01,SKU0994,152,13
2025-09-07,WH01,SKU0995,49,4
2025-09-07,WH01,SKU0996,81,9
2025-09-07,WH01,SKU0997,55,12
2025-09-07,WH01,SKU0998,364,17
2025-09-07,WH01,SKU0999,494,69
2025-09-07,WH01,SKU1000,431,26
2025-09-14,WH01,SKU0001,123,8
2025-09-14,WH01,SKU0002,386,108
2025-09-14,WH01,SKU0003,360,29
2025-09-14,WH01,SKU0004,17,6
2025-09-14,WH01,SKU0005,16,1
2025-09-14,WH01,SKU0006,487,27
2025-09-14,WH01,SKU0007,105,13
2025-09-14,WH01,SKU0008,405,43
2025-09-14,WH01,SKU0009,50,6
2025-09-14,WH01,SKU0010,264,17
2025-09-14,WH01,SKU0011,1131,38
2025-09-14,WH01,SKU0012,93,15
2025-09-14,WH01,SKU0013,111,6
2025-09-14,WH01,SKU0014,643,11
2025-09-14,WH01,SKU0015,843,27
2025-09-14,WH01,SKU0016,270,15
2025-09-14,WH01,SKU0017,500,31
2025-09-14,WH01,SKU0018,77,10
2025-09-14,WH01,SKU0019,86,3
2025-09-14,WH01,SKU0020,1862,100
2025-09-14,WH01,SKU0021,263,6
2025-09-14,WH01,SKU0022,91,5
2025-09-14,WH01,SKU0023,181,15
2025-09-14,WH01,SKU0024,122,13
2025-09-14,WH01,SKU0025,183,17
2025-09-14,WH01,SKU0026,121,20
2025-09-14,WH01,SKU0027,469,9
2025-09-14,WH01,SKU0028,193,20
2025-09-14,WH01,SKU0029,22,9
2025-09-14,WH01,SKU0030,1402,80
2025-09-14,WH01,SKU0031,248,16
2025-09-14,WH01,SKU0032,130,29
2025-09-14,WH01,SKU0033,72,7
2025-09-14,WH01,SKU0034,106,17
2025-09-14,WH01,SKU0035,60,12
2025-09-14,WH01,SKU0036,1055,70
2025-09-14,WH01,SKU0037,46,5
2025-09-14,WH01,SKU0038,691,32
2025-09-14,WH01,SKU0039,238,13
2025-09-14,WH01,SKU0040,129,9
2025-09-14,WH01,SKU0041,447,24
2025-09-14,WH01,SKU0042,969,37
2025-09-14,WH01,SKU0043,53,1
2025-09-14,WH01,SKU0044,105,3
2025-09-14,WH01,SKU0045,32,8
2025-09-14,WH01,SKU0046,94,5
2025-09-14,WH01,SKU0047,48,6
2025-09-14,WH01,SKU0048,55,2
2025-09-14,WH01,SKU0049,134,7
2025-09-14,WH01,SKU0050,45,2
2025-09-14,WH01,SKU0051,96,10
2025-09-14,WH01,SKU0052,2162,43
2025-09-14,WH01,SKU0053,88,22
2025-09-14,WH01,SKU0054,123,21
2025-09-14,WH01,SKU0055,105,7
2025-09-14,WH01,SKU0056,119,2
2025-09-14,WH01,SKU0057,44,6
2025-09-14,WH01,SKU0058,287,22
2025-09-14,WH01,SKU0059,643,36
2025-09-14,WH01,SKU0060,545,35
2025-09-14,WH01,SKU0061,357,29
2025-09-14,WH01,SKU0062,79,11
2025-09-14,WH01,SKU0063,154,20
2025-09-14,WH01,SKU0064,171,13
2025-09-14,WH01,SKU0065,207,12
2025-09-14,WH01,SKU0066,781,99
2025-09-14,WH01,SKU0067,37,2
2025-09-14,WH01,SKU0068,217,12
2025-09-14,WH01,SKU0069,1284,42
2025-09-14,WH01,SKU0070,49,9
2025-09-14,WH01,SKU0071,75,5
2025-09-14,WH01,SKU0072,131,5
2025-09-14,WH01,SKU0073,327,8
2025-09-14,WH01,SKU0074,77,5
2025-09-14,WH01,SKU0075,444,30
2025-09-14,WH01,SKU0076,1164,31
2025-09-14,WH01,SKU0077,222,26
2025-09-14,WH01,SKU0078,89,6
2025-09-14,WH01,SKU0079,116,16
2025-09-14,WH01,SKU0080,67,6
2025-09-14,WH01,SKU0081,84,12
2025-09-14,WH01,SKU0082,1782,111
2025-09-14,WH01,SKU0083,221,13
2025-09-14,WH01,SKU0084,119,7
2025-09-14,WH01,SKU0085,245,13
2025-09-14,WH01,SKU0086,63,3
2025-09-14,WH01,SKU0087,110,9
2025-09-14,WH01,SKU0088,33,10
2025-09-14,WH01,SKU0089,183,11
2025-09-14,WH01,SKU0090,602,33
2025-09-14,WH01,SKU0091,181,25
2025-09-14,WH01,SKU0092,338,25
2025-09-14,WH01,SKU0093,60,4
2025-09-14,WH01,SKU0094,102,9
2025-09-14,WH01,SKU0095,339,20
2025-09-14,WH01,SKU0096,108,11
2025-09-14,WH01,SKU0097,304,13
2025-09-14,WH01,SKU0098,214,29
2025-09-14,WH01,SKU0099,120,10
2025-09-14,WH01,SKU0100,369,22
2025-09-14,WH01,SKU0101,708,57
2025-09-14,WH01,SKU0102,228,19
2025-09-14,WH01,SKU0103,374,34
2025-09-14,WH01,SKU0104,853,23
2025-09-14,WH01,SKU0105,45,10
2025-09-14,WH01,SKU0106,62,6
2025-09-14,WH01,SKU0107,61,3
2025-09-14,WH01,SKU0108,39,11
2025-09-14,WH01,SKU0109,111,12
2025-09-14,WH01,SKU0110,215,34
2025-09-14,WH01,SKU0111,338,49
2025-09-14,WH01,SKU0112,264,20
2025-09-14,WH01,SKU0113,180,6
2025-09-14,WH01,SKU0114,59,4
2025-09-14,WH01,SKU0115,285,24
2025-09-14,WH01,SKU0116,251,18
2025-09-14,WH01,SKU0117,233,23
2025-09-14,WH01,SKU0118,1099,108
2025-09-14,WH01,SKU0119,1142,37
2025-09-14,WH01,SKU0120,487,27
2025-09-14,WH01,SKU0121,45,7
2025-09-14,WH01,SKU0122,125,12
2025-09-14,WH01,SKU0123,212,8
2025-09-14,WH01,SKU0124,64,9
2025-09-14,WH01,SKU0125,389,30
2025-09-14,WH01,SKU0126,316,21
2025-09-14,WH01,SKU0127,68,6
2025-09-14,WH01,SKU0128,1057,51
2025-09-14,WH01,SKU0129,347,18
2025-09-14,WH01,SKU0130,20,5
2025-09-14,WH01,SKU0131,186,19
2025-09-14,WH01,SKU0132,340,20
2025-09-14,WH01,SKU0133,532,37
2025-09-14,WH01,SKU0134,151,8
2025-09-14,WH01,SKU0135,1056,33
2025-09-14,WH01,SKU0136,125,15
2025-09-14,WH01,SKU0137,31,3
2025-09-14,WH01,SKU0138,77,4
2025-09-14,WH01,SKU0139,1160,56
2025-09-14,WH01,SKU0140,457,45
2025-09-14,WH01,SKU0141,148,29
2025-09-14,WH01,SKU0142,1000,65
2025-09-14,WH01,SKU0143,357,33
2025-09-14,WH01,SKU0144,484,42
2025-09-14,WH01,SKU0145,106,10
2025-09-14,WH01,SKU0146,2214,74
2025-09-14,WH01,SKU0147,340,24
2025-09-14,WH01,SKU0148,122,14
2025-09-14,WH01,SKU0149,190,10
2025-09-14,WH01,SKU0150,487,22
2025-09-14,WH01,SKU0151,103,2
2025-09-14,WH01,SKU0152,661,36
2025-09-14,WH01,SKU0153,189,10
2025-09-14,WH01,SKU0154,173,25
2025-09-14,WH01,SKU0155,203,14
2025-09-14,WH01,SKU0156,188,9
2025-09-14,WH01,SKU0157,86,4
2025-09-14,WH01,SKU0158,160,14
2025-09-14,WH01,SKU0159,480,81
2025-09-14,WH01,SKU0160,492,47
2025-09-14,WH01,SKU0161,630,24
2025-09-14,WH01,SKU0162,160,21
2025-09-14,WH01,SKU0163,269,40
2025-09-14,WH01,SKU0164,827,40
2025-09-14,WH01,SKU0165,171,8
2025-09-14,WH01,SKU0166,91,17
2025-09-14,WH01,SKU0167,26,2
2025-09-14,WH01,SKU0168,407,45
2025-09-14,WH01,SKU0169,1010,120
2025-09-14,WH01,SKU0170,651,18
2025-09-14,WH01,SKU0171,13,2
2025-09-14,WH01,SKU0172,219,28
2025-09-14,WH01,SKU0173,97,8
2025-09-14,WH01,SKU0174,138,4
2025-09-14,WH01,SKU0175,328,25
2025-09-14,WH01,SKU0176,348,17
2025-09-14,WH01,SKU0177,179,15
2025-09-14,WH01,SKU0178,142,7
2025-09-14,WH01,SKU0179,241,17
2025-09-14,WH01,SKU0180,44,10
2025-09-14,WH01,SKU0181,210,5
2025-09-14,WH01,SKU0182,141,13
2025-09-14,WH01,SKU0183,424,23
2025-09-14,WH01,SKU0184,219,10
2025-09-14,WH01,SKU0185,90,4
2025-09-14,WH01,SKU0186,321,32
2025-09-14,WH01,SKU0187,12,0
2025-09-14,WH01,SKU0188,86,9
2025-09-14,WH01,SKU0189,224,9
2025-09-14,WH01,SKU0190,314,16
2025-09-14,WH01,SKU0191,270,31
2025-09-14,WH01,SKU0192,471,58
2025-09-14,WH01,SKU0193,56,5
2025-09-14,WH01,SKU0194,881,24
2025-09-14,WH01,SKU0195,397,22
2025-09-14,WH01,SKU0196,86,2
2025-09-14,WH01,SKU0197,2161,91
2025-09-14,WH01,SKU0198,193,3
2025-09-14,WH01,SKU0199,453,30
2025-09-14,WH01,SKU0200,381,16
2025-09-14,WH01,SKU0201,494,13
2025-09-14,WH01,SKU0202,222,9
2025-09-14,WH01,SKU0203,292,16
2025-09-14,WH01,SKU0204,117,1
2025-09-14,WH01,SKU0205,256,17
2025-09-14,WH01,SKU0206,110,3
2025-09-14,WH01,SKU0207,64,12
2025-09-14,WH01,SKU0208,484,28
2025-09-14,WH01,SKU0209,384,43
2025-09-14,WH01,SKU0210,104,11
2025-09-14,WH01,SKU0211,514,30
2025-09-14,WH01,SKU0212,199,17
2025-09-14,WH01,SKU0213,151,7
2025-09-14,WH01,SKU0214,145,15
2025-09-14,WH01,SKU0215,538,17
2025-09-14,WH01,SKU0216,37,6
2025-09-14,WH01,SKU0217,1056,25
2025-09-14,WH01,SKU0218,316,20
2025-09-14,WH01,SKU0219,48,4
2025-09-14,WH01,SKU0220,43,5
2025-09-14,WH01,SKU0221,565,26
2025-09-14,WH01,SKU0222,147,3
2025-09-14,WH01,SKU0223,424,22
2025-09-14,WH01,SKU0224,630,28
2025-09-14,WH01,SKU0225,99,3
2025-09-14,WH01,SKU0226,149,1
2025-09-14,WH01,SKU0227,1571,65
2025-09-14,WH01,SKU0228,282,16
2025-09-14,WH01,SKU0229,131,7
2025-09-14,WH01,SKU0230,61,8
2025-09-14,WH01,SKU0231,84,8
2025-09-14,WH01,SKU0232,83,9
2025-09-14,WH01,SKU0233,947,27
2025-09-14,WH01,SKU0234,132,12
2025-09-14,WH01,SKU0235,1446,57
2025-09-14,WH01,SKU0236,149,9
2025-09-14,WH01,SKU0237,454,6
2025-09-14,WH01,SKU0238,92,14
2025-09-14,WH01,SKU0239,19,2
2025-09-14,WH01,SKU0240,165,11
2025-09-14,WH01,SKU0241,207,7
2025-09-14,WH01,SKU0242,699,37
2025-09-14,WH01,SKU0243,76,5
2025-09-14,WH01,SKU0244,649,44
2025-09-14,WH01,SKU0245,1231,32
2025-09-14,WH01,SKU0246,1717,38
2025-09-14,WH01,SKU0247,134,19
2025-09-14,WH01,SKU0248,368,44
2025-09-14,WH01,SKU0249,28,3
2025-09-14,WH01,SKU0250,473,30
2025-09-14,WH01,SKU0251,199,4
2025-09-14,WH01,SKU0252,61,1
2025-09-14,WH01,SKU0253,74,7
2025-09-14,WH01,SKU0254,168,14
2025-09-14,WH01,SKU0255,99,10
2025-09-14,WH01,SKU0256,432,23
2025-09-14,WH01,SKU0257,142,4
2025-09-14,WH01,SKU0258,30,0
2025-09-14,WH01,SKU0259,1227,51
2025-09-14,WH01,SKU0260,863,35
2025-09-14,WH01,SKU0261,82,7
2025-09-14,WH01,SKU0262,449,17
2025-09-14,WH01,SKU0263,236,27
2025-09-14,WH01,SKU0264,296,31
2025-09-14,WH01,SKU0265,271,16
2025-09-14,WH01,SKU0266,448,40
2025-09-14,WH01,SKU0267,141,14
2025-09-14,WH01,SKU0268,507,26
2025-09-14,WH01,SKU0269,264,12
2025-09-14,WH01,SKU0270,260,14
2025-09-14,WH01,SKU0271,189,17
2025-09-14,WH01,SKU0272,499,22
2025-09-14,WH01,SKU0273,298,12
2025-09-14,WH01,SKU0274,330,3
2025-09-14,WH01,SKU0275,1562,38
2025-09-14,WH01,SKU0276,48,8
2025-09-14,WH01,SKU0277,128,12
2025-09-14,WH01,SKU0278,111,12
2025-09-14,WH01,SKU0279,178,24
2025-09-14,WH01,SKU0280,-16,5
2025-09-14,WH01,SKU0281,677,30
2025-09-14,WH01,SKU0282,234,9
2025-09-14,WH01,SKU0283,685,44
2025-09-14,WH01,SKU0284,150,8
2025-09-14,WH01,SKU0285,343,16
2025-09-14,WH01,SKU0286,1923,60
2025-09-14,WH01,SKU0287,219,12
2025-09-14,WH01,SKU0288,556,44
2025-09-14,WH01,SKU0289,350,14
2025-09-14,WH01,SKU0290,196,24
2025-09-14,WH01,SKU0291,438,19
2025-09-14,WH01,SKU0292,432,35
2025-09-14,WH01,SKU0293,96,6
2025-09-14,WH01,SKU0294,130,14
2025-09-14,WH01,SKU0295,129,10
2025-09-14,WH01,SKU0296,284,16
2025-09-14,WH01,SKU0297,56,20
2025-09-14,WH01,SKU0298,341,29
2025-09-14,WH01,SKU0299,386,47
2025-09-14,WH01,SKU0300,142,6
2025-09-14,WH01,SKU0301,159,11
2025-09-14,WH01,SKU0302,58,3
2025-09-14,WH01,SKU0303,1171,95
2025-09-14,WH01,SKU0304,333,20
2025-09-14,WH01,SKU0305,496,25
2025-09-14,WH01,SKU0306,147,5
2025-09-14,WH01,SKU0307,452,12
2025-09-14,WH01,SKU0308,298,26
2025-09-14,WH01,SKU0309,282,14
2025-09-14,WH01,SKU0310,316,41
2025-09-14,WH01,SKU0311,1961,125
2025-09-14,WH01,SKU0312,238,6
2025-09-14,WH01,SKU0313,92,8
2025-09-14,WH01,SKU0314,92,5
2025-09-14,WH01,SKU0315,1234,72
2025-09-14,WH01,SKU0316,733,44
2025-09-14,WH01,SKU0317,224,10
2025-09-14,WH01,SKU0318,128,15
2025-09-14,WH01,SKU0319,195,4
2025-09-14,WH01,SKU0320,691,28
2025-09-14,WH01,SKU0321,144,12
2025-09-14,WH01,SKU0322,171,12
2025-09-14,WH01,SKU0323,1243,22
