product_id,warehouse_id,safety_stock_days,reorder_point_units,target_stock_units
SKU0475,WH04,7,333,637
SKU0476,WH04,7,231,442
SKU0477,WH04,10,298,516
SKU0478,WH04,7,61,117
SKU0479,WH04,7,135,258
SKU0480,WH04,5,32,67
SKU0481,WH04,10,31,53
SKU0482,WH04,7,288,551
SKU0483,WH04,7,75,144
SKU0484,WH04,7,324,620
SKU0485,WH04,5,334,700
SKU0486,WH04,14,134,212
SKU0487,WH04,10,314,544
SKU0488,WH04,7,82,156
SKU0489,WH04,7,28,54
SKU0490,WH04,10,206,357
SKU0491,WH04,7,97,185
SKU0492,WH04,14,158,248
SKU0493,WH04,3,582,1381
SKU0494,WH04,3,25,60
SKU0495,WH04,7,209,399
SKU0496,WH04,5,51,106
SKU0497,WH04,7,334,640
SKU0498,WH04,10,241,418
SKU0499,WH04,5,173,363
SKU0500,WH04,7,63,121
SKU0501,WH04,10,93,161
SKU0502,WH04,10,425,736
SKU0503,WH04,7,726,1391
SKU0504,WH04,5,190,398
SKU0505,WH04,7,66,126
SKU0506,WH04,7,200,384
SKU0507,WH04,10,1638,2839
SKU0508,WH04,7,162,310
SKU0509,WH04,5,458,962
SKU0510,WH04,10,95,165
SKU0511,WH04,7,142,272
SKU0512,WH04,5,215,451
SKU0513,WH04,7,211,404
SKU0514,WH04,14,118,185
SKU0515,WH04,10,89,155
SKU0516,WH04,5,299,628
SKU0517,WH04,10,539,934
SKU0518,WH04,5,479,1006
SKU0519,WH04,7,748,1433
SKU0520,WH04,7,167,319
SKU0521,WH04,5,93,195
SKU0522,WH04,7,498,953
SKU0523,WH04,14,444,701
SKU0524,WH04,5,51,107
SKU0525,WH04,10,73,126
SKU0526,WH04,10,287,498
SKU0527,WH04,7,126,241
SKU0528,WH04,5,120,252
SKU0529,WH04,5,323,678
SKU0530,WH04,5,244,511
SKU0531,WH04,7,488,935
SKU0532,WH04,14,42,65
SKU0533,WH04,10,232,402
SKU0534,WH04,3,184,437
SKU0535,WH04,5,32,66
SKU0536,WH04,5,69,144
SKU0537,WH04,14,110,173
SKU0538,WH04,5,126,264
SKU0539,WH04,5,532,1117
SKU0540,WH04,7,910,1745
SKU0541,WH04,7,71,136
SKU0542,WH04,5,198,415
SKU0543,WH04,10,305,529
SKU0544,WH04,5,175,366
SKU0545,WH04,3,141,335
SKU0546,WH04,5,162,340
SKU0547,WH04,7,674,1291
SKU0548,WH04,14,630,994
SKU0549,WH04,7,57,109
SKU0550,WH04,10,378,654
SKU0551,WH04,7,330,631
SKU0552,WH04,10,245,424
SKU0553,WH04,14,647,1021
SKU0554,WH04,7,175,335
SKU0555,WH04,14,280,442
SKU0556,WH04,7,165,316
SKU0557,WH04,10,30,52
SKU0558,WH04,5,115,240
SKU0559,WH04,7,81,155
SKU0560,WH04,7,51,98
SKU0561,WH04,14,849,1340
SKU0562,WH04,14,368,581
SKU0563,WH04,7,144,276
SKU0564,WH04,14,141,222
SKU0565,WH04,10,241,417
SKU0566,WH04,7,360,690
SKU0567,WH04,5,59,123
SKU0568,WH04,5,123,257
SKU0569,WH04,3,215,510
SKU0570,WH04,5,22,46
SKU0571,WH04,14,222,350
SKU0572,WH04,5,84,176
SKU0573,WH04,10,164,284
SKU0574,WH04,7,94,180
SKU0575,WH04,7,167,320
SKU0576,WH04,5,694,1457
SKU0577,WH04,7,111,212
SKU0578,WH04,7,192,368
SKU0579,WH04,7,888,1701
SKU0580,WH04,5,75,158
SKU0581,WH04,10,1721,1636
SKU0582,WH04,3,99,235
SKU0583,WH04,7,733,1405
SKU0584,WH04,7,290,555
SKU0585,WH04,5,162,341
SKU0586,WH04,10,174,302
SKU0587,WH04,5,71,148
SKU0588,WH04,14,250,395
SKU0589,WH04,10,414,717
SKU0590,WH04,7,146,280
SKU0591,WH04,7,111,213
SKU0592,WH04,5,99,206
SKU0593,WH04,14,571,901
SKU0594,WH04,7,444,851
SKU0595,WH04,3,54,129
SKU0596,WH04,7,81,155
SKU0597,WH04,5,173,363
SKU0598,WH04,7,583,1118
SKU0599,WH04,7,414,793
SKU0600,WH04,5,40,84
SKU0601,WH04,10,146,252
SKU0602,WH04,5,54,112
SKU0603,WH04,7,116,223
SKU0604,WH04,7,625,1198
SKU0605,WH04,14,65,103
SKU0606,WH04,7,35,66
SKU0607,WH04,14,111,175
SKU0608,WH04,7,191,366
SKU0609,WH04,10,323,559
SKU0610,WH04,5,183,383
SKU0611,WH04,10,531,920
SKU0612,WH04,5,26,53
SKU0613,WH04,14,681,1074
SKU0614,WH04,14,177,279
SKU0615,WH04,7,285,546
SKU0616,WH04,7,45,86
SKU0617,WH04,7,149,284
SKU0618,WH04,5,152,320
SKU0619,WH04,10,522,904
SKU0620,WH04,10,45,77
SKU0621,WH04,7,152,291
SKU0622,WH04,5,47,98
SKU0623,WH04,14,368,581
SKU0624,WH04,5,248,520
SKU0625,WH04,7,470,900
SKU0626,WH04,5,76,160
SKU0627,WH04,5,283,595
SKU0628,WH04,3,335,795
SKU0629,WH04,7,34,65
SKU0630,WH04,7,256,491
SKU0631,WH04,7,350,670
SKU0632,WH04,10,146,254
SKU0633,WH04,10,62,108
SKU0634,WH04,5,287,603
SKU0635,WH04,3,34,80
SKU0636,WH04,7,126,241
SKU0637,WH04,10,178,309
SKU0638,WH04,7,281,538
SKU0639,WH04,5,70,147
SKU0640,WH04,10,100,173
SKU0641,WH04,3,108,256
SKU0642,WH04,7,365,699
SKU0643,WH04,5,963,2022
SKU0644,WH04,10,48,83
SKU0645,WH04,7,196,376
SKU0646,WH04,10,70,121
SKU0647,WH04,3,246,584
SKU0648,WH04,7,64,122
SKU0649,WH04,5,67,141
SKU0650,WH04,10,109,188
SKU0651,WH04,5,115,241
SKU0652,WH04,3,132,313
SKU0653,WH04,10,285,494
SKU0654,WH04,3,98,233
SKU0655,WH04,5,38,78
SKU0656,WH04,10,355,615
SKU0657,WH04,10,176,305
SKU0658,WH04,10,525,909
SKU0659,WH04,7,78,150
SKU0660,WH04,7,35,67
SKU0661,WH04,10,179,310
SKU0662,WH04,5,395,829
SKU0663,WH04,10,213,370
SKU0664,WH04,5,103,216
SKU0665,WH04,14,107,169
SKU0666,WH04,7,717,1375
SKU0667,WH04,7,59,112
SKU0668,WH04,7,77,148
SKU0669,WH04,5,206,431
SKU0670,WH04,7,28,54
SKU0671,WH04,10,581,1006
SKU0672,WH04,7,259,496
SKU0673,WH04,7,332,635
SKU0674,WH04,5,203,427
SKU0675,WH04,10,160,277
SKU0676,WH04,7,57,109
SKU0677,WH04,5,109,228
SKU0678,WH04,14,98,154
SKU0679,WH04,7,229,438
SKU0680,WH04,7,305,584
SKU0681,WH04,14,882,1392
SKU0682,WH04,7,206,395
SKU0683,WH04,14,537,847
SKU0684,WH04,10,142,245
SKU0685,WH04,7,96,184
SKU0686,WH04,5,189,396
SKU0687,WH04,3,70,165
SKU0688,WH04,7,188,360
SKU0689,WH04,3,38,90
SKU0690,WH04,3,45,106
SKU0691,WH04,7,262,501
SKU0692,WH04,10,410,710
SKU0693,WH04,5,51,107
SKU0694,WH04,10,337,584
SKU0695,WH04,14,145,229
SKU0696,WH04,10,187,325
SKU0697,WH04,10,660,1144
SKU0698,WH04,10,382,661
SKU0699,WH04,5,252,528
SKU0700,WH04,7,822,1575
SKU0701,WH04,14,124,196
SKU0702,WH04,10,76,132
SKU0703,WH04,10,97,167
SKU0704,WH04,14,186,294
SKU0705,WH04,5,15,31
SKU0706,WH04,7,123,235
SKU0707,WH04,7,91,174
SKU0708,WH04,3,199,473
SKU0709,WH04,7,203,388
SKU0710,WH04,10,108,186
SKU0711,WH04,7,251,481
SKU0712,WH04,5,236,495
SKU0713,WH04,10,93,160
SKU0714,WH04,5,79,166
SKU0715,WH04,10,25,44
SKU0716,WH04,5,47,97
SKU0717,WH04,10,95,164
SKU0718,WH04,7,158,302
SKU0719,WH04,7,63,121
SKU0720,WH04,7,93,178
SKU0721,WH04,5,41,86
SKU0722,WH04,7,172,330
SKU0723,WH04,10,271,469
SKU0724,WH04,10,265,459
SKU0725,WH04,5,125,261
SKU0726,WH04,10,47,80
SKU0727,WH04,10,106,183
SKU0728,WH04,10,128,222
SKU0729,WH04,7,103,197
SKU0730,WH04,3,106,250
SKU0731,WH04,14,842,1330
SKU0732,WH04,7,307,587
SKU0733,WH04,7,61,117
SKU0734,WH04,10,340,589
SKU0735,WH04,5,219,459
SKU0736,WH04,10,90,155
SKU0737,WH04,3,211,501
SKU0738,WH04,10,160,277
SKU0739,WH04,14,66,104
SKU0740,WH04,14,352,556
SKU0741,WH04,14,284,448
SKU0742,WH04,10,151,261
SKU0743,WH04,5,119,250
SKU0744,WH04,14,123,193
SKU0745,WH04,14,405,639
SKU0746,WH04,7,142,272
SKU0747,WH04,7,172,329
SKU0748,WH04,5,170,356
SKU0749,WH04,7,53,100
SKU0750,WH04,10,83,143
SKU0751,WH04,7,21,39
SKU0752,WH04,7,246,470
SKU0753,WH04,7,50,95
SKU0754,WH04,3,111,263
SKU0755,WH04,14,326,515
SKU0756,WH04,5,212,444
SKU0757,WH04,5,42,88
SKU0758,WH04,3,93,221
SKU0759,WH04,10,829,1436
SKU0760,WH04,10,862,1494
SKU0761,WH04,5,299,628
SKU0762,WH04,5,167,350
SKU0763,WH04,7,60,115
SKU0764,WH04,5,235,493
SKU0765,WH04,10,160,278
SKU0766,WH04,3,163,387
SKU0767,WH04,7,84,160
SKU0768,WH04,7,127,242
SKU0769,WH04,7,171,328
SKU0770,WH04,7,184,353
SKU0771,WH04,5,192,403
SKU0772,WH04,5,73,154
SKU0773,WH04,3,30,70
SKU0774,WH04,5,531,1114
SKU0775,WH04,14,2193,3463
SKU0776,WH04,5,184,386
SKU0777,WH04,7,45,86
SKU0778,WH04,5,62,129
SKU0779,WH04,10,292,505
SKU0780,WH04,14,781,1232
SKU0781,WH04,10,62,108
SKU0782,WH04,7,132,253
SKU0783,WH04,10,220,381
SKU0784,WH04,7,321,616
SKU0785,WH04,10,136,235
SKU0786,WH04,10,46,79
SKU0787,WH04,3,172,409
SKU0788,WH04,7,406,778
SKU0789,WH04,5,115,240
SKU0790,WH04,5,177,372
SKU0791,WH04,10,121,209
SKU0792,WH04,3,46,110
SKU0793,WH04,10,465,805
SKU0794,WH04,14,331,523
SKU0795,WH04,7,230,440
SKU0796,WH04,7,570,1092
SKU0797,WH04,7,58,110
SKU0798,WH04,10,113,195
SKU0799,WH04,5,142,298
SKU0800,WH04,5,74,156
SKU0801,WH04,7,299,572
SKU0802,WH04,14,198,312
SKU0803,WH04,5,51,106
SKU0804,WH04,7,157,300
SKU0805,WH04,14,273,430
SKU0806,WH04,5,285,599
SKU0807,WH04,3,140,333
SKU0808,WH04,7,224,428
SKU0809,WH04,3,132,312
SKU0810,WH04,5,104,218
SKU0811,WH04,7,78,149
SKU0812,WH04,10,239,415
SKU0813,WH04,7,110,210
SKU0814,WH04,7,1391,1293
SKU0815,WH04,7,494,946
SKU0816,WH04,7,261,500
SKU0817,WH04,10,259,449
SKU0818,WH04,10,171,296
SKU0819,WH04,10,60,103
SKU0820,WH04,10,152,263
SKU0821,WH04,10,202,350
SKU0822,WH04,5,151,318
SKU0823,WH04,14,357,563
SKU0824,WH04,10,423,732
SKU0825,WH04,7,80,152
SKU0826,WH04,3,54,127
SKU0827,WH04,7,544,1043
SKU0828,WH04,7,295,566
SKU0829,WH04,10,130,225
SKU0830,WH04,7,134,257
SKU0831,WH04,3,90,213
SKU0832,WH04,5,127,266
SKU0833,WH04,10,282,489
SKU0834,WH04,3,963,2285
SKU0835,WH04,10,219,379
SKU0836,WH04,5,223,469
SKU0837,WH04,7,33,62
SKU0838,WH04,7,96,183
SKU0839,WH04,5,372,780
SKU0840,WH04,10,265,459
SKU0841,WH04,10,4,7
SKU0842,WH04,5,226,474
SKU0843,WH04,7,829,1588
SKU0844,WH04,10,31,53
SKU0845,WH04,10,724,1254
SKU0846,WH04,7,13,24
SKU0847,WH04,10,429,743
SKU0848,WH04,5,122,256
SKU0849,WH04,5,15,32
SKU0850,WH04,10,276,478
SKU0851,WH04,10,520,900
SKU0852,WH04,10,256,444
SKU0853,WH04,5,208,437
SKU0854,WH04,7,102,196
SKU0855,WH04,10,35,60
SKU0856,WH04,5,229,481
SKU0857,WH04,7,712,1365
SKU0858,WH04,7,408,781
SKU0859,WH04,5,21,44
SKU0860,WH04,7,38,73
SKU0861,WH04,5,58,121
SKU0862,WH04,14,56,88
SKU0863,WH04,5,128,269
SKU0864,WH04,5,176,368
SKU0865,WH04,3,28,65
SKU0866,WH04,3,198,470
SKU0867,WH04,5,211,444
SKU0868,WH04,7,90,173
SKU0869,WH04,3,85,200
SKU0870,WH04,5,22,45
SKU0871,WH04,3,73,174
SKU0872,WH04,7,149,285
SKU0873,WH04,3,115,272
SKU0874,WH04,7,208,398
SKU0875,WH04,10,230,398
SKU0876,WH04,10,146,252
SKU0877,WH04,5,159,334
SKU0878,WH04,10,454,787
SKU0879,WH04,10,170,294
SKU0880,WH04,3,131,311
SKU0881,WH04,7,125,239
SKU0882,WH04,10,103,179
SKU0883,WH04,7,236,453
SKU0884,WH04,7,90,172
SKU0885,WH04,7,209,400
SKU0886,WH04,3,101,240
SKU0887,WH04,14,178,281
SKU0888,WH04,5,92,192
SKU0889,WH04,3,63,148
SKU0890,WH04,3,23,54
SKU0891,WH04,7,209,399
SKU0892,WH04,10,227,394
SKU0893,WH04,10,396,687
SKU0894,WH04,14,145,229
SKU0895,WH04,7,812,1556
SKU0896,WH04,7,105,201
SKU0897,WH04,7,68,129
SKU0898,WH04,3,41,96
SKU0899,WH04,14,50,78
SKU0900,WH04,7,586,1123
SKU0901,WH04,7,507,971
SKU0902,WH04,7,254,486
SKU0903,WH04,10,83,143
SKU0904,WH04,5,627,1317
SKU0905,WH04,10,135,233
SKU0906,WH04,10,145,251
SKU0907,WH04,10,672,1165
SKU0908,WH04,3,178,423
SKU0909,WH04,5,891,1870
SKU0910,WH04,7,185,354
SKU0911,WH04,10,129,224
SKU0912,WH04,14,135,213
SKU0913,WH04,7,28,54
SKU0914,WH04,5,96,201
SKU0915,WH04,5,345,723
SKU0916,WH04,7,253,485
SKU0917,WH04,5,126,263
SKU0918,WH04,7,61,116
SKU0919,WH04,10,226,392
SKU0920,WH04,7,367,703
SKU0921,WH04,7,218,417
SKU0922,WH04,3,115,272
SKU0923,WH04,5,60,126
SKU0924,WH04,10,403,697
SKU0925,WH04,7,9,17
SKU0926,WH04,5,174,365
SKU0927,WH04,5,1242,2608
SKU0928,WH04,5,32,67
SKU0929,WH04,10,149,257
SKU0930,WH04,7,147,281
SKU0931,WH04,7,98,187
SKU0932,WH04,7,375,718
SKU0933,WH04,5,188,395
SKU0934,WH04,7,170,324
SKU0935,WH04,3,202,479
SKU0936,WH04,14,237,375
SKU0937,WH04,3,1719,4083
SKU0938,WH04,7,169,324
SKU0939,WH04,3,118,279
SKU0940,WH04,10,40,69
SKU0941,WH04,5,76,159
SKU0942,WH04,14,656,1035
SKU0943,WH04,3,30,71
SKU0944,WH04,10,27,46
SKU0945,WH04,10,190,329
SKU0946,WH04,5,422,886
SKU0947,WH04,5,128,268
SKU0948,WH04,7,109,209
SKU0949,WH04,10,35,60
SKU0950,WH04,10,277,480
SKU0951,WH04,5,223,468
SKU0952,WH04,7,30,57
SKU0953,WH04,5,341,717
SKU0954,WH04,5,245,514
SKU0955,WH04,7,409,783
SKU0956,WH04,7,250,478
SKU0957,WH04,5,222,465
SKU0958,WH04,10,295,511
SKU0959,WH04,10,403,698
SKU0960,WH04,10,36,63
SKU0961,WH04,3,26,61
SKU0962,WH04,14,121,190
SKU0963,WH04,7,132,252
SKU0964,WH04,7,210,401
SKU0965,WH04,3,132,313
SKU0966,WH04,10,504,873
SKU0967,WH04,7,415,795
SKU0968,WH04,10,85,146
SKU0969,WH04,10,229,396
SKU0970,WH04,10,86,149
SKU0971,WH04,10,156,270
SKU0972,WH04,14,312,493
SKU0973,WH04,5,6,12
SKU0974,WH04,5,1076,2260
SKU0975,WH04,10,307,532
SKU0976,WH04,7,87,166
SKU0977,WH04,7,836,1601
SKU0978,WH04,10,135,234
SKU0979,WH04,7,167,319
SKU0980,WH04,10,119,206
SKU0981,WH04,7,652,1250
SKU0982,WH04,10,168,291
SKU0983,WH04,5,141,296
SKU0984,WH04,7,436,835
SKU0985,WH04,10,312,541
SKU0986,WH04,5,117,246
SKU0987,WH04,7,401,768
SKU0988,WH04,7,1448,2775
SKU0989,WH04,7,197,376
SKU0990,WH04,7,164,314
SKU0991,WH04,5,144,301
SKU0992,WH04,10,600,1039
SKU0993,WH04,5,72,151
SKU0994,WH04,7,115,220
SKU0995,WH04,7,37,71
SKU0996,WH04,3,34,81
SKU0997,WH04,5,78,162
SKU0998,WH04,14,222,351
SKU0999,WH04,10,906,1570
SKU1000,WH04,3,160,379
SKU0001,WH05,7,139,266
SKU0002,WH05,3,545,1294
SKU0003,WH05,10,290,502
SKU0004,WH05,7,30,56
SKU0005,WH05,5,7,15
SKU0006,WH05,10,332,576
SKU0007,WH05,5,105,221
SKU0008,WH05,5,320,672
SKU0009,WH05,5,52,109
SKU0010,WH05,10,236,408
SKU0011,WH05,10,368,638
SKU0012,WH05,14,146,230
SKU0013,WH05,5,78,164
SKU0014,WH05,10,176,305
SKU0015,WH05,7,224,429
SKU0016,WH05,7,136,260
SKU0017,WH05,3,220,523
SKU0018,WH05,10,114,197
SKU0019,WH05,5,35,73
SKU0020,WH05,7,814,1560
SKU0021,WH05,7,80,153
SKU0022,WH05,3,55,131
SKU0023,WH05,14,205,324
SKU0024,WH05,10,183,317
SKU0025,WH05,7,97,186
SKU0026,WH05,10,169,293
SKU0027,WH05,7,133,254
SKU0028,WH05,10,201,349
SKU0029,WH05,5,14,29
SKU0030,WH05,7,747,1431
SKU0031,WH05,7,121,231
SKU0032,WH05,7,232,444
SKU0033,WH05,7,40,77
SKU0034,WH05,5,75,158
SKU0035,WH05,14,119,188
SKU0036,WH05,3,344,817
SKU0037,WH05,3,55,129
SKU0038,WH05,7,272,521
SKU0039,WH05,7,77,147
SKU0040,WH05,5,77,160
SKU0041,WH05,7,111,211
SKU0042,WH05,10,545,945
SKU0043,WH05,5,21,44
SKU0044,WH05,14,67,106
SKU0045,WH05,7,24,46
SKU0046,WH05,7,52,99
SKU0047,WH05,5,56,116
SKU0048,WH05,10,41,70
SKU0049,WH05,10,89,154
SKU0050,WH05,5,19,40
SKU0051,WH05,5,46,97
SKU0052,WH05,5,338,708
SKU0053,WH05,3,132,313
SKU0054,WH05,14,258,407
SKU0055,WH05,7,56,107
SKU0056,WH05,7,35,67
SKU0057,WH05,14,78,124
SKU0058,WH05,10,166,287
SKU0059,WH05,10,375,650
SKU0060,WH05,7,310,593
SKU0061,WH05,7,243,465
SKU0062,WH05,5,59,124
SKU0063,WH05,7,141,270
SKU0064,WH05,7,103,198
SKU0065,WH05,5,96,201
SKU0066,WH05,7,859,1647
SKU0067,WH05,7,29,54
SKU0068,WH05,7,112,214
SKU0069,WH05,5,341,716
SKU0070,WH05,7,37,71
SKU0071,WH05,7,77,148
SKU0072,WH05,10,107,185
SKU0073,WH05,10,141,244
SKU0074,WH05,5,28,58
SKU0075,WH05,3,157,372
SKU0076,WH05,7,251,480
SKU0077,WH05,5,181,380
SKU0078,WH05,7,63,121
SKU0079,WH05,14,235,372
SKU0080,WH05,5,51,107
SKU0081,WH05,7,102,196
SKU0082,WH05,10,1193,2067
SKU0083,WH05,7,150,287
SKU0084,WH05,3,32,75
SKU0085,WH05,5,135,283
SKU0086,WH05,14,65,102
SKU0087,WH05,5,39,82
SKU0088,WH05,7,54,104
SKU0089,WH05,10,116,200
SKU0090,WH05,5,266,559
SKU0091,WH05,10,289,501
SKU0092,WH05,5,184,385
SKU0093,WH05,5,43,90
SKU0094,WH05,7,85,162
SKU0095,WH05,14,278,439
SKU0096,WH05,5,65,137
SKU0097,WH05,5,90,188
SKU0098,WH05,14,324,511
SKU0099,WH05,5,84,176
SKU0100,WH05,10,211,365
SKU0101,WH05,10,720,1248
SKU0102,WH05,7,118,226
SKU0103,WH05,10,497,860
SKU0104,WH05,10,284,493
SKU0105,WH05,5,31,65
SKU0106,WH05,14,81,128
SKU0107,WH05,14,103,163
SKU0108,WH05,10,80,138
SKU0109,WH05,7,127,243
SKU0110,WH05,7,239,458
SKU0111,WH05,7,425,815
SKU0112,WH05,3,121,287
SKU0113,WH05,7,92,177
SKU0114,WH05,7,22,41
SKU0115,WH05,10,183,317
SKU0116,WH05,7,141,270
SKU0117,WH05,7,162,311
SKU0118,WH05,7,914,1752
SKU0119,WH05,7,420,804
SKU0120,WH05,14,441,696
SKU0121,WH05,10,73,126
SKU0122,WH05,3,58,137
SKU0123,WH05,3,85,200
SKU0124,WH05,10,86,149
SKU0125,WH05,7,216,413
SKU0126,WH05,10,237,411
SKU0127,WH05,5,43,91
SKU0128,WH05,3,269,639
SKU0129,WH05,7,151,289
SKU0130,WH05,10,37,63
SKU0131,WH05,14,208,328
SKU0132,WH05,10,222,384
SKU0133,WH05,7,330,632
SKU0134,WH05,10,127,220
SKU0135,WH05,3,193,458
SKU0136,WH05,7,163,312
SKU0137,WH05,14,67,106
SKU0138,WH05,7,39,74
SKU0139,WH05,14,598,943
SKU0140,WH05,5,336,705
SKU0141,WH05,5,154,322
SKU0142,WH05,7,528,1012
SKU0143,WH05,14,563,889
SKU0144,WH05,7,255,487
SKU0145,WH05,10,76,131
SKU0146,WH05,5,544,1142
SKU0147,WH05,10,279,483
SKU0148,WH05,7,98,186
SKU0149,WH05,5,63,132
SKU0150,WH05,10,217,375
SKU0151,WH05,10,39,67
SKU0152,WH05,7,258,494
SKU0153,WH05,5,49,102
SKU0154,WH05,5,160,336
SKU0155,WH05,14,136,215
SKU0156,WH05,10,136,235
SKU0157,WH05,10,87,151
SKU0158,WH05,10,149,258
SKU0159,WH05,10,940,1630
SKU0160,WH05,5,398,836
SKU0161,WH05,7,189,363
SKU0162,WH05,10,168,291
SKU0163,WH05,5,245,514
SKU0164,WH05,5,317,665
SKU0165,WH05,7,66,125
SKU0166,WH05,10,161,278
SKU0167,WH05,10,34,58
SKU0168,WH05,3,252,598
SKU0169,WH05,14,1395,2202
SKU0170,WH05,5,123,259
SKU0171,WH05,5,17,36
SKU0172,WH05,14,377,594
SKU0173,WH05,10,77,132
SKU0174,WH05,14,120,189
SKU0175,WH05,10,302,523
SKU0176,WH05,10,216,375
SKU0177,WH05,5,74,155
SKU0178,WH05,7,77,147
SKU0179,WH05,14,244,385
SKU0180,WH05,10,119,206
SKU0181,WH05,7,51,97
SKU0182,WH05,7,102,196
SKU0183,WH05,5,156,327
SKU0184,WH05,7,117,225
SKU0185,WH05,10,49,84
SKU0186,WH05,3,223,530
SKU0187,WH05,7,12,23
SKU0188,WH05,14,146,230
SKU0189,WH05,7,79,151
SKU0190,WH05,7,157,301
SKU0191,WH05,7,228,437
SKU0192,WH05,3,253,600
SKU0193,WH05,5,61,127
SKU0194,WH05,5,194,408
SKU0195,WH05,5,137,287
SKU0196,WH05,5,25,52
SKU0197,WH05,7,760,1456
SKU0198,WH05,3,26,60
SKU0199,WH05,14,318,501
SKU0200,WH05,5,163,342
SKU0201,WH05,7,176,338
SKU0202,WH05,10,110,191
SKU0203,WH05,5,241,506
SKU0204,WH05,7,34,65
SKU0205,WH05,10,162,281
SKU0206,WH05,7,83,159
SKU0207,WH05,5,63,131
SKU0208,WH05,10,253,438
SKU0209,WH05,10,841,785
SKU0210,WH05,7,101,194
SKU0211,WH05,3,185,439
SKU0212,WH05,3,96,228
SKU0213,WH05,10,77,134
SKU0214,WH05,7,109,209
SKU0215,WH05,5,88,184
SKU0216,WH05,7,74,141
SKU0217,WH05,14,320,505
SKU0218,WH05,3,114,269
SKU0219,WH05,3,22,52
SKU0220,WH05,7,32,60
SKU0221,WH05,10,252,436
SKU0222,WH05,7,66,127
SKU0223,WH05,10,226,391
SKU0224,WH05,3,185,440
SKU0225,WH05,7,44,84
SKU0226,WH05,7,39,74
SKU0227,WH05,7,620,1188
SKU0228,WH05,7,189,362
SKU0229,WH05,10,118,204
SKU0230,WH05,7,60,114
SKU0231,WH05,10,109,188
SKU0232,WH05,5,40,83
SKU0233,WH05,7,305,583
SKU0234,WH05,7,69,131
SKU0235,WH05,7,368,705
SKU0236,WH05,5,80,168
SKU0237,WH05,14,151,135
SKU0238,WH05,14,149,234
SKU0239,WH05,10,17,29
SKU0240,WH05,10,154,267
SKU0241,WH05,5,99,207
SKU0242,WH05,7,289,553
SKU0243,WH05,7,26,49
SKU0244,WH05,10,489,847
SKU0245,WH05,5,240,503
SKU0246,WH05,5,354,742
SKU0247,WH05,10,164,284
SKU0248,WH05,5,285,599
SKU0249,WH05,10,46,80
SKU0250,WH05,5,218,457
SKU0251,WH05,10,86,149
SKU0252,WH05,10,39,68
SKU0253,WH05,7,50,96
SKU0254,WH05,5,115,242
SKU0255,WH05,3,44,104
SKU0256,WH05,3,129,305
SKU0257,WH05,5,23,48
SKU0258,WH05,7,21,39
SKU0259,WH05,7,473,905
SKU0260,WH05,5,259,542
SKU0261,WH05,5,45,94
SKU0262,WH05,14,217,343
SKU0263,WH05,5,287,602
SKU0264,WH05,7,201,384
SKU0265,WH05,7,157,301
SKU0266,WH05,3,246,583
SKU0267,WH05,14,113,178
SKU0268,WH05,5,118,248
SKU0269,WH05,10,169,293
SKU0270,WH05,7,108,206
SKU0271,WH05,10,121,210
SKU0272,WH05,10,184,318
SKU0273,WH05,10,178,307
SKU0274,WH05,7,54,103
SKU0275,WH05,7,283,542
SKU0276,WH05,10,72,124
SKU0277,WH05,7,113,217
SKU0278,WH05,7,106,202
SKU0279,WH05,5,158,332
SKU0280,WH05,5,17,36
SKU0281,WH05,7,307,587
SKU0282,WH05,3,50,119
SKU0283,WH05,7,412,789
SKU0284,WH05,3,60,142
SKU0285,WH05,7,132,252
SKU0286,WH05,10,961,1666
SKU0287,WH05,7,107,206
SKU0288,WH05,10,524,908
SKU0289,WH05,3,95,226
SKU0290,WH05,3,134,316
SKU0291,WH05,10,183,317
SKU0292,WH05,10,369,639
SKU0293,WH05,10,93,161
SKU0294,WH05,10,71,123
SKU0295,WH05,10,97,168
SKU0296,WH05,10,188,326
SKU0297,WH05,10,141,244
SKU0298,WH05,10,326,564
SKU0299,WH05,3,297,704
SKU0300,WH05,3,39,91
SKU0301,WH05,7,71,136
SKU0302,WH05,7,38,73
SKU0303,WH05,10,1068,1850
SKU0304,WH05,7,181,347
SKU0305,WH05,5,177,371
SKU0306,WH05,10,52,90
SKU0307,WH05,5,115,241
SKU0308,WH05,10,272,471
SKU0309,WH05,5,92,192
SKU0310,WH05,7,362,693
SKU0311,WH05,7,1100,2108
SKU0312,WH05,5,49,103
SKU0313,WH05,3,37,87
SKU0314,WH05,5,52,110
SKU0315,WH05,7,583,1117
SKU0316,WH05,7,351,673
SKU0317,WH05,10,152,264
SKU0318,WH05,3,95,225
SKU0319,WH05,7,66,127
SKU0320,WH05,3,204,485
SKU0321,WH05,14,155,244
SKU0322,WH05,10,136,236
SKU0323,WH05,14,376,594
SKU0324,WH05,14,184,290
SKU0325,WH05,7,112,213
SKU0326,WH05,10,174,301
SKU0327,WH05,7,281,539
SKU0328,WH05,10,756,1310
SKU0329,WH05,7,233,446
SKU0330,WH05,7,283,543
SKU0331,WH05,14,182,287
SKU0332,WH05,10,91,158
SKU0333,WH05,14,392,619
SKU0334,WH05,3,107,254
SKU0335,WH05,5,32,67
SKU0336,WH05,7,103,196
SKU0337,WH05,7,128,245
SKU0338,WH05,7,87,167
SKU0339,WH05,5,435,912
SKU0340,WH05,10,265,459
SKU0341,WH05,5,394,827
